Year,Regional code,Country,Number of issued,Number of issued_numerical,Travel certificate,Diplomacy,Public use,Passing,Short -term stay,Staying in medical care,Advanced profession,Employment,Employment_Professor,Employment_Art,Employment_religion,Employment_Report,Employment_Management / Management,Employment_Law accounting,Employment_Medical care,Employment_Research,Employment_Education,Employment_Technology,Employment_Humanities International,Employment_C corporate rotation,Employment_show,Employment_Skills,Ordinary,General_Cultural activity,General_Studying abroad,General_Arademy,General_Training,General_Family stay,General_Stifying 1 I,General_Steng 1,identification,Specific_housework employee,Specific_profit representative staff,Specific_working holiday,Specified_Amasport,"Specific_Japanese spouse, etc.","Specific_Permanent resident's spouse, etc.",Specified_Distingant,Specific_Others
2009,240,Angola,321,31,0.0,18.0,22.0,1,257,0.0,0.0,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,17,0.0,2.0,2.0,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,280,Antigua Berbuda,17,6,0.0,4.0,3.0,0,6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,310,Azerbaijan,333,0,0.0,31.0,34.0,0,229,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,2.0,33,3.0,8.0,1.0,21,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,320,Argentina,363,9,0.0,8.0,1.0,0,3,0.0,0.0,183,4.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,146,0.0,134,1.0,17.0,6.0,100,10.0,0.0,0.0,34,0.0,0.0,0.0,0.0,17,0.0,16,1.0
2009,360,Australia,2704,80,0.0,41.0,33.0,0,18,0.0,0.0,1127,56.0,1.0,14.0,0.0,22.0,0.0,0.0,14.0,176.0,29.0,177.0,58.0,559,21.0,620,21.0,306.0,147.0,5,141.0,0.0,0.0,865,0.0,0.0,686.0,5.0,145,0.0,1,28.0
2009,400,Austria,868,15,0.0,1.0,13.0,0,0,0.0,0.0,771,14.0,5.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,737,1.0,79,4.0,59.0,13.0,1,2.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0,1.0
2009,440,Bahamas,2,0,0.0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,480,Barrane,274,23,0.0,18.0,7.0,0,237,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,11,1.0,2.0,0.0,0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,500,Bangladesh,3911,52,0.0,32.0,234.0,35,2355,0.0,0.0,83,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,5.0,2.0,1,18.0,1119,30.0,216.0,33.0,305,535.0,0.0,0.0,53,0.0,0.0,0.0,0.0,11,15.0,20,7.0
2009,510,Armenia,175,3,0.0,6.0,9.0,4,102,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,49,0.0,1.0,0.0,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,520,Barbados,6,0,0.0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,560,Belgium,294,6,0.0,0.0,8.0,0,1,0.0,0.0,192,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,6.0,11.0,151,0.0,83,7.0,36.0,20.0,0,20.0,0.0,0.0,10,0.0,0.0,0.0,0.0,7,0.0,0,3.0
2009,640,Bhutan,244,65,1.0,12.0,52.0,0,66,0.0,0.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,97,2.0,7.0,1.0,81,6.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0,0.0
2009,680,Bolivia,421,30,0.0,12.0,2.0,8,254,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,0.0,78,0.0,11.0,2.0,62,3.0,0.0,0.0,53,0.0,0.0,0.0,0.0,25,1.0,27,0.0
2009,700,Bosnia Herzegovna,143,5,0.0,5.0,3.0,1,71,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,60,1.0,5.0,0.0,52,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,720,Botwana,88,5,0.0,5.0,2.0,0,49,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31,0.0,8.0,0.0,23,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1.0
2009,760,Brazil,16019,1089,0.0,118.0,162.0,225,12577,0.0,0.0,608,11.0,2.0,17.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,41.0,513,11.0,560,12.0,122.0,27.0,287,112.0,0.0,0.0,1769,1.0,0.0,0.0,0.0,503,46.0,1204,15.0
2009,840,Belize,44,3,1.0,2.0,1.0,1,23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,0.0,1.0,0.0,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,900,Solomon,114,21,4.0,7.0,11.0,3,32,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,61,0.0,2.0,0.0,52,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,960,Brunei,149,3,0.0,4.0,1.0,0,133,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,9,2.0,6.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,1000,Bulgaria,161,6,0.0,1.0,4.0,0,2,0.0,0.0,100,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,87,0.0,48,7.0,34.0,2.0,1,4.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,0,3.0
2009,1040,Myanmar,3602,258,0.0,64.0,247.0,23,2136,0.0,0.0,110,7.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,24.0,47.0,6.0,7,9.0,970,10.0,249.0,234.0,375,102.0,0.0,0.0,52,0.0,0.0,0.0,0.0,25,4.0,16,7.0
2009,1080,Brush,39,1,0.0,0.0,4.0,0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26,0.0,0.0,0.0,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,1120,Belarus,637,17,0.0,12.0,6.0,20,517,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,56,1.0,19,3.0,10.0,0.0,2,4.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1.0,0,0.0
2009,1160,Cambodia,2580,88,0.0,114.0,289.0,1,1475,0.0,0.0,79,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,69,2.0,583,4.0,101.0,34.0,427,17.0,0.0,0.0,39,0.0,0.0,0.0,0.0,14,13.0,8,4.0
2009,1200,Cameroon,421,16,0.0,7.0,4.0,33,296,0.0,0.0,31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26,1.0,47,5.0,13.0,0.0,23,6.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0,2.0
2009,1240,Canada,2391,808,0.0,95.0,140.0,0,11,0.0,0.0,1110,86.0,0.0,9.0,0.0,9.0,0.0,0.0,8.0,260.0,15.0,186.0,22.0,500,15.0,465,37.0,251.0,101.0,4,72.0,0.0,0.0,570,0.0,0.0,412.0,0.0,97,1.0,7,53.0
2009,1320,Carbo verde,6,0,3.0,0.0,1.0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,1400,Central Africa,18,7,0.0,3.0,4.0,0,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,1440,Sri Lanka,5812,208,0.0,53.0,120.0,41,4404,0.0,0.0,259,7.0,0.0,5.0,0.0,32.0,0.0,1.0,1.0,0.0,13.0,123.0,44.0,2,31.0,877,14.0,134.0,120.0,394,215.0,0.0,0.0,58,1.0,0.0,0.0,0.0,31,7.0,12,7.0
2009,1480,Chad,16,0,0.0,0.0,0.0,0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,1.0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,1520,Chile,157,10,0.0,7.0,4.0,0,2,0.0,0.0,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15,0.0,119,3.0,18.0,5.0,85,8.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5,0.0,1,0.0
2009,1560,China,754817,14650,1.0,663.0,5108.0,1398,629994,0.0,0.0,8691,500.0,8.0,5.0,0.0,108.0,0.0,3.0,141.0,21.0,1322.0,540.0,1855.0,1780,2408.0,98524,803.0,16866.0,18044.0,53827,8984.0,0.0,0.0,10439,1.0,0.0,0.0,1.0,6037,924.0,3359,117.0
2009,1580,Taiwan,6888,252,0.0,0.0,0.0,7,413,0.0,0.0,651,43.0,0.0,13.0,0.0,38.0,0.0,1.0,15.0,3.0,48.0,148.0,194.0,139,9.0,3490,80.0,1943.0,1234.0,48,185.0,0.0,0.0,2327,0.0,54.0,1997.0,0.0,175,9.0,25,67.0
2009,1700,Columbia,2596,155,0.0,3.0,6.0,69,2248,0.0,0.0,40,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,31,0.0,184,2.0,21.0,8.0,143,10.0,0.0,0.0,46,1.0,0.0,0.0,0.0,21,5.0,16,3.0
2009,1740,Komoro,7,1,0.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,1780,Congo,57,2,0.0,4.0,5.0,0,46,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,1800,Congo Democratic Republic,309,14,0.0,20.0,103.0,1,170,0.0,0.0,5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,9,0.0,6.0,0.0,0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,0,0.0
2009,1880,Costa Rica,102,0,0.0,0.0,1.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,97,0.0,6.0,5.0,85,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,0.0
2009,1910,Croatia,58,3,0.0,1.0,1.0,0,2,0.0,0.0,34,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,0.0,15,1.0,8.0,0.0,5,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0,2.0
2009,1920,Cuba,347,112,0.0,29.0,91.0,6,102,0.0,0.0,81,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.0,34,2.0,5.0,0.0,26,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0,3.0
2009,1960,Cyprus,4,0,0.0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1.0
2009,2030,Czech Republic,746,1,0.0,0.0,1.0,0,0,0.0,0.0,686,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,672,2.0,54,7.0,35.0,4.0,0,8.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0,2.0
2009,2040,Benan,137,13,0.0,10.0,12.0,0,74,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,40,0.0,3.0,2.0,35,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,2080,Denmark,327,3,0.0,3.0,1.0,0,0,0.0,0.0,198,11.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,13.0,165,0.0,75,10.0,40.0,14.0,4,7.0,0.0,0.0,50,0.0,0.0,39.0,0.0,11,0.0,0,0.0
2009,2120,Dominica,19,0,0.0,0.0,0.0,0,12,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,2140,dominican republic,143,5,0.0,8.0,0.0,0,13,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,73,0.0,7.0,1.0,61,4.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4,0.0,4,0.0
2009,2180,Ecuador,641,55,0.0,19.0,6.0,18,467,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34,0.0,81,0.0,10.0,5.0,63,3.0,0.0,0.0,14,0.0,0.0,0.0,0.0,11,0.0,2,1.0
2009,2220,El Salvador,95,4,0.0,4.0,1.0,0,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,86,1.0,5.0,0.0,80,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,2260,Equatorial guinea,7,0,0.0,0.0,0.0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,2310,Ethiopia,361,8,0.0,8.0,5.0,4,209,0.0,0.0,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1.0,121,0.0,22.0,0.0,81,18.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,1.0,0,2.0
2009,2320,Eritria,32,1,0.0,1.0,1.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16,0.0,1.0,1.0,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,2330,Estonia,108,1,0.0,0.0,2.0,0,1,0.0,0.0,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,0.0,20,2.0,15.0,2.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0,0.0
2009,2420,Fiji,574,31,0.0,4.0,5.0,16,446,0.0,0.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,87,0.0,6.0,0.0,75,6.0,0.0,0.0,12,1.0,0.0,0.0,0.0,8,0.0,0,3.0
2009,2460,Finland,400,13,0.0,11.0,5.0,0,1,0.0,0.0,155,7.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,127,2.0,218,11.0,120.0,66.0,1,20.0,0.0,0.0,10,0.0,0.0,0.0,0.0,6,0.0,0,4.0
2009,2500,France,3776,138,0.0,23.0,69.0,0,33,0.0,0.0,1650,95.0,19.0,1.0,0.0,15.0,0.0,0.0,40.0,3.0,61.0,95.0,75.0,1240,6.0,1163,227.0,653.0,97.0,5,181.0,0.0,0.0,838,0.0,0.0,637.0,0.0,89,3.0,1,108.0
2009,2620,Jibuti,43,11,0.0,11.0,5.0,0,18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,2660,Gabon,76,19,0.0,14.0,17.0,0,41,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,3.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,2681,Georgia,280,8,0.0,39.0,20.0,2,175,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,38,4.0,8.0,0.0,22,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,2700,Gambia,29,2,0.0,0.0,3.0,0,18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,2750,Palestine,197,5,1.0,1.0,4.0,1,133,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,56,0.0,3.0,0.0,44,9.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2009,2760,Germany,3593,1148,2.0,2.0,31.0,0,8,0.0,0.0,1973,100.0,8.0,12.0,2.0,20.0,0.0,0.0,34.0,10.0,28.0,31.0,115.0,1610,3.0,1090,179.0,601.0,129.0,16,165.0,0.0,0.0,489,0.0,0.0,346.0,0.0,39,0.0,1,103.0
2009,2880,Ghana,770,23,0.0,15.0,8.0,6,549,0.0,0.0,11,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5,0.0,143,0.0,22.0,1.0,101,19.0,0.0,0.0,38,2.0,0.0,0.0,0.0,5,6.0,23,2.0
2009,2960,Kiribass,58,10,0.0,9.0,0.0,0,33,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.0,0.0,0.0,15,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2009,3000,Greece,72,13,0.0,10.0,8.0,6,34,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13,0.0,0.0,0.0,13,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2009,3080,Grenada,8,1,0.0,1.0,1.0,0,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,3200,Guatemala,108,6,1.0,3.0,7.0,0,6,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,90,0.0,5.0,1.0,84,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2009,3240,Guinea,79,1,5.0,4.0,2.0,3,53,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,9,0.0,2.0,2.0,5,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,0.0
2009,3280,Gaiana,28,0,0.0,0.0,0.0,0,24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,1.0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,3320,Haiti,34,3,0.0,1.0,0.0,1,28,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,3400,Honduras,57,2,0.0,2.0,0.0,0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,42,0.0,5.0,1.0,31,5.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2009,3440,China (Hong Kong),4,4,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,3441,Hong Kong DI,1292,3,0.0,0.0,0.0,0,1274,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,5,0.0,4.0,1.0,0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,3,2.0,4,0.0
2009,3442,Hong Kong SAR,847,641,0.0,0.0,26.0,0,22,0.0,0.0,150,4.0,0.0,8.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,28.0,23.0,65,11.0,608,4.0,367.0,183.0,15,39.0,0.0,0.0,41,0.0,0.0,0.0,0.0,26,2.0,11,2.0
2009,3480,Hungary,405,5,0.0,0.0,4.0,0,4,0.0,0.0,319,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,297,0.0,74,6.0,38.0,14.0,2,14.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0,1.0
2009,3520,Iceland,47,23,0.0,5.0,0.0,0,0,0.0,0.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.0,21,0.0,15.0,4.0,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,3560,India,39330,3897,0.0,22.0,290.0,366,34583,0.0,0.0,1807,131.0,0.0,3.0,0.0,11.0,0.0,0.0,57.0,2.0,283.0,63.0,458.0,123,676.0,2147,72.0,144.0,69.0,776,1086.0,0.0,0.0,115,0.0,0.0,0.0,0.0,24,22.0,32,37.0
2009,3600,Indonesia,54578,2907,0.0,172.0,2203.0,1254,44235,0.0,0.0,325,40.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,35.0,11.0,98.0,83,47.0,5638,258.0,755.0,142.0,3945,538.0,0.0,0.0,751,15.0,0.0,0.0,0.0,229,16.0,114,377.0
2009,3640,Iran,4187,57,1.0,7.0,32.0,15,3726,0.0,0.0,47,10.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,17,10.0,322,33.0,59.0,7.0,124,99.0,0.0,0.0,38,0.0,0.0,0.0,0.0,13,13.0,8,4.0
2009,3680,Iraq,1098,23,0.0,32.0,30.0,0,859,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,175,3.0,6.0,0.0,162,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2009,3720,Ireland,313,42,0.0,0.0,7.0,0,2,0.0,0.0,223,7.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,53.0,3.0,15.0,12.0,127,1.0,35,2.0,15.0,3.0,2,13.0,0.0,0.0,46,0.0,0.0,35.0,0.0,6,0.0,0,5.0
2009,3760,Israel,178,16,0.0,16.0,1.0,0,3,0.0,0.0,115,7.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,94,1.0,39,4.0,11.0,3.0,1,20.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0,1.0
2009,3800,Italy,1878,16,0.0,3.0,18.0,0,8,0.0,0.0,1504,41.0,3.0,7.0,1.0,4.0,1.0,0.0,14.0,0.0,9.0,22.0,25.0,1367,10.0,311,45.0,137.0,83.0,12,34.0,0.0,0.0,34,0.0,0.0,0.0,0.0,29,0.0,0,5.0
2009,3840,Court Jiboire,214,21,0.0,16.0,36.0,2,104,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,54,2.0,4.0,0.0,45,3.0,0.0,0.0,2,1.0,0.0,0.0,0.0,1,0.0,0,0.0
2009,3880,Jamaica,462,19,0.0,2.0,2.0,14,271,0.0,0.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,77,0.0,43,0.0,6.0,0.0,35,2.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0,0.0
2009,3980,Kazakhstan,1899,31,0.0,24.0,11.0,38,1644,0.0,0.0,36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,29,0.0,145,4.0,35.0,6.0,96,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2009,4000,Jordan,1189,116,0.0,27.0,79.0,1,964,0.0,0.0,6,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,110,1.0,10.0,1.0,82,16.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2009,4040,Kenya,906,22,0.0,16.0,4.0,6,639,0.0,0.0,10,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3,0.0,227,2.0,37.0,11.0,169,8.0,0.0,0.0,4,2.0,0.0,0.0,0.0,1,0.0,0,1.0
